source,campaign,influencer_id,user_id,product,date,orders,revenue,group
Twitter,Campaign_4,36,6694,MB Protein,2025-06-08 22:26:15.605081,3,493.68,1
Instagram,Campaign_3,6,1346,Gritzo Shake,2025-06-13 22:26:15.605081,3,28.91,0
Twitter,Campaign_4,3,9756,Gritzo Shake,2025-05-24 22:26:15.605081,4,405.24,1
Twitter,Campaign_1,9,5437,HK Multivitamin,2025-05-23 22:26:15.605081,3,463.35,1
Instagram,Campaign_3,48,1179,HK Multivitamin,2025-05-25 22:26:15.605081,4,20.62,0
Twitter,Campaign_5,18,6456,Gritzo Shake,2025-07-11 22:26:15.605081,3,417.1,1
Twitter,Campaign_5,1,3050,MB Protein,2025-06-19 22:26:15.605081,3,350.76,1
Twitter,Campaign_2,3,1580,HK Multivitamin,2025-06-08 22:26:15.605081,1,462.79,1
YouTube,Campaign_2,15,2237,HK Multivitamin,2025-06-12 22:26:15.606087,3,27.06,0
YouTube,Campaign_5,31,8577,MB Protein,2025-07-11 22:26:15.606087,3,35.93,0
YouTube,Campaign_3,47,1677,MB Protein,2025-07-06 22:26:15.606087,3,23.41,0
YouTube,Campaign_3,20,7734,MB Protein,2025-05-30 22:26:15.606087,4,497.16,1
Twitter,Campaign_3,36,5824,MB Protein,2025-05-03 22:26:15.606087,5,30.72,0
Instagram,Campaign_3,48,107,Gritzo Shake,2025-06-11 22:26:15.606087,3,384.13,1
YouTube,Campaign_1,22,5101,HK Multivitamin,2025-07-16 22:26:15.606087,5,300.29,1
Instagram,Campaign_1,42,2675,MB Protein,2025-05-16 22:26:15.606087,5,38.84,0
Instagram,Campaign_1,2,8015,Gritzo Shake,2025-05-31 22:26:15.606087,4,376.03,1
Twitter,Campaign_1,26,2840,HK Multivitamin,2025-07-14 22:26:15.606087,1,407.91,1
YouTube,Campaign_2,43,6246,MB Protein,2025-06-17 22:26:15.607080,4,455.76,1
Twitter,Campaign_1,3,3699,Gritzo Shake,2025-07-08 22:26:15.607080,4,395.9,1
Twitter,Campaign_5,9,8748,MB Protein,2025-07-13 22:26:15.607080,1,305.75,1
Instagram,Campaign_2,21,4213,MB Protein,2025-06-01 22:26:15.607080,1,483.94,1
Instagram,Campaign_5,21,7392,Gritzo Shake,2025-07-09 22:26:15.607080,2,31.83,0
Instagram,Campaign_2,38,4007,Gritzo Shake,2025-06-21 22:26:15.607080,2,28.08,0
Twitter,Campaign_5,37,8707,MB Protein,2025-07-16 22:26:15.607080,1,423.78,1
YouTube,Campaign_5,50,6988,HK Multivitamin,2025-06-27 22:26:15.607080,5,38.96,0
YouTube,Campaign_4,50,9693,Gritzo Shake,2025-04-23 22:26:15.608083,4,39.4,0
YouTube,Campaign_5,44,7565,MB Protein,2025-06-19 22:26:15.608083,4,442.94,1
Instagram,Campaign_2,29,2099,MB Protein,2025-04-25 22:26:15.608083,4,361.09,1
YouTube,Campaign_2,5,5060,Gritzo Shake,2025-05-25 22:26:15.608083,5,454.58,1
Twitter,Campaign_3,39,6601,MB Protein,2025-06-11 22:26:15.608083,1,498.51,1
Instagram,Campaign_1,12,1994,MB Protein,2025-04-26 22:26:15.608083,1,387.97,1
Twitter,Campaign_3,35,3068,HK Multivitamin,2025-07-03 22:26:15.608083,3,463.23,1
Twitter,Campaign_3,36,5486,HK Multivitamin,2025-05-06 22:26:15.608083,4,39.89,0
Twitter,Campaign_1,36,3512,Gritzo Shake,2025-06-26 22:26:15.608083,4,337.61,1
YouTube,Campaign_5,27,1698,Gritzo Shake,2025-06-18 22:26:15.609080,2,356.9,1
Twitter,Campaign_1,9,4233,HK Multivitamin,2025-07-06 22:26:15.609080,3,417.18,1
YouTube,Campaign_1,8,637,MB Protein,2025-06-10 22:26:15.609080,3,31.47,0
YouTube,Campaign_1,22,1999,Gritzo Shake,2025-07-13 22:26:15.609080,2,23.16,0
YouTube,Campaign_4,46,8015,Gritzo Shake,2025-07-14 22:26:15.609080,4,39.57,0
Twitter,Campaign_3,40,5527,MB Protein,2025-05-11 22:26:15.609080,5,36.09,0
YouTube,Campaign_3,33,1654,Gritzo Shake,2025-04-23 22:26:15.609080,3,418.3,1
YouTube,Campaign_3,10,4487,MB Protein,2025-05-30 22:26:15.609080,4,24.08,0
Twitter,Campaign_5,24,9845,HK Multivitamin,2025-04-24 22:26:15.609080,1,430.95,1
Twitter,Campaign_2,3,491,Gritzo Shake,2025-06-06 22:26:15.609080,3,397.0,1
Twitter,Campaign_1,36,9445,MB Protein,2025-06-25 22:26:15.610081,2,401.43,1
Twitter,Campaign_3,34,6624,Gritzo Shake,2025-06-11 22:26:15.610081,1,381.8,1
YouTube,Campaign_1,47,7624,MB Protein,2025-06-20 22:26:15.610081,4,22.45,0
Twitter,Campaign_4,32,2892,MB Protein,2025-04-24 22:26:15.610081,2,35.91,0
YouTube,Campaign_4,41,7046,MB Protein,2025-05-22 22:26:15.610081,3,27.39,0
Twitter,Campaign_3,36,7852,HK Multivitamin,2025-04-30 22:26:15.610081,3,22.33,0
YouTube,Campaign_4,46,6053,HK Multivitamin,2025-07-07 22:26:15.610081,3,21.76,0
Twitter,Campaign_1,32,5234,HK Multivitamin,2025-04-24 22:26:15.610081,1,26.37,0
Twitter,Campaign_1,1,2869,HK Multivitamin,2025-06-03 22:26:15.610081,2,436.06,1
Instagram,Campaign_4,48,8950,HK Multivitamin,2025-05-26 22:26:15.610081,5,447.88,1
YouTube,Campaign_3,41,9451,Gritzo Shake,2025-06-04 22:26:15.611081,5,324.22,1
Twitter,Campaign_2,16,9444,MB Protein,2025-07-13 22:26:15.611081,2,35.95,0
Twitter,Campaign_1,25,3631,MB Protein,2025-06-07 22:26:15.611081,5,22.42,0
Twitter,Campaign_1,28,7981,Gritzo Shake,2025-06-08 22:26:15.611081,1,444.06,1
Instagram,Campaign_4,6,3759,HK Multivitamin,2025-04-25 22:26:15.611081,3,24.69,0
YouTube,Campaign_5,27,5814,Gritzo Shake,2025-04-30 22:26:15.611081,2,448.6,1
YouTube,Campaign_1,8,879,HK Multivitamin,2025-06-08 22:26:15.611081,1,35.08,0
YouTube,Campaign_4,23,3272,HK Multivitamin,2025-05-21 22:26:15.611081,2,34.07,0
Twitter,Campaign_4,9,8427,Gritzo Shake,2025-07-10 22:26:15.611081,4,424.83,1
Twitter,Campaign_3,3,6449,MB Protein,2025-06-12 22:26:15.611081,2,355.46,1
YouTube,Campaign_2,50,7376,MB Protein,2025-07-08 22:26:15.612081,4,366.93,1
YouTube,Campaign_4,22,95,MB Protein,2025-05-15 22:26:15.612081,2,22.5,0
Twitter,Campaign_1,37,6075,MB Protein,2025-05-04 22:26:15.612081,2,30.49,0
Instagram,Campaign_4,42,6082,MB Protein,2025-05-12 22:26:15.612081,5,33.85,0
YouTube,Campaign_1,45,7846,Gritzo Shake,2025-06-05 22:26:15.612081,1,334.18,1
Twitter,Campaign_3,25,512,HK Multivitamin,2025-06-20 22:26:15.612081,3,20.85,0
YouTube,Campaign_1,13,2188,MB Protein,2025-05-01 22:26:15.612081,1,27.54,0
YouTube,Campaign_2,15,636,HK Multivitamin,2025-05-09 22:26:15.612081,2,361.11,1
Twitter,Campaign_5,40,1889,HK Multivitamin,2025-05-05 22:26:15.612081,3,470.4,1
Twitter,Campaign_3,36,6292,MB Protein,2025-04-24 22:26:15.613081,2,453.55,1
Twitter,Campaign_3,18,1523,MB Protein,2025-05-12 22:26:15.613081,4,32.85,0
YouTube,Campaign_2,33,7151,Gritzo Shake,2025-06-04 22:26:15.613081,2,357.88,1
Instagram,Campaign_2,2,2145,MB Protein,2025-07-06 22:26:15.613081,3,33.3,0
YouTube,Campaign_4,11,9148,Gritzo Shake,2025-05-01 22:26:15.613081,5,39.2,0
Twitter,Campaign_4,34,5880,Gritzo Shake,2025-05-22 22:26:15.613081,3,27.43,0
YouTube,Campaign_5,46,1728,Gritzo Shake,2025-04-23 22:26:15.613081,2,486.11,1
Twitter,Campaign_2,32,8165,Gritzo Shake,2025-05-08 22:26:15.613081,4,488.83,1
Twitter,Campaign_5,18,7663,HK Multivitamin,2025-04-26 22:26:15.613081,4,335.68,1
YouTube,Campaign_5,50,9134,HK Multivitamin,2025-04-23 22:26:15.613081,3,22.28,0
Instagram,Campaign_1,6,7358,MB Protein,2025-05-17 22:26:15.613081,1,25.83,0
YouTube,Campaign_5,10,4071,HK Multivitamin,2025-06-28 22:26:15.614083,4,487.68,1
YouTube,Campaign_3,33,4896,MB Protein,2025-05-17 22:26:15.614083,2,383.97,1
YouTube,Campaign_1,50,6782,Gritzo Shake,2025-07-02 22:26:15.614083,4,434.59,1
YouTube,Campaign_5,13,6602,MB Protein,2025-05-23 22:26:15.614083,4,405.97,1
Twitter,Campaign_4,4,1584,MB Protein,2025-05-28 22:26:15.614083,4,39.74,0
Twitter,Campaign_1,24,4792,Gritzo Shake,2025-06-28 22:26:15.614083,5,27.23,0
Instagram,Campaign_5,19,8975,MB Protein,2025-05-24 22:26:15.614083,2,23.15,0
Twitter,Campaign_2,40,4792,Gritzo Shake,2025-06-20 22:26:15.614083,5,368.57,1
Twitter,Campaign_2,1,5041,MB Protein,2025-07-18 22:26:15.614083,5,319.79,1
YouTube,Campaign_4,7,3665,MB Protein,2025-07-17 22:26:15.614083,3,28.62,0
YouTube,Campaign_1,47,7671,Gritzo Shake,2025-07-05 22:26:15.615082,5,393.85,1
Instagram,Campaign_4,14,7820,MB Protein,2025-06-07 22:26:15.615082,3,27.5,0
YouTube,Campaign_2,50,4004,MB Protein,2025-04-26 22:26:15.615082,4,478.22,1
YouTube,Campaign_2,13,9879,MB Protein,2025-05-31 22:26:15.615082,3,25.89,0
YouTube,Campaign_3,10,5372,Gritzo Shake,2025-05-11 22:26:15.615082,2,330.28,1
YouTube,Campaign_4,27,1057,HK Multivitamin,2025-06-20 22:26:15.615082,3,31.03,0
Twitter,Campaign_2,49,6512,MB Protein,2025-06-26 22:26:15.615082,4,439.08,1
Twitter,Campaign_3,17,4315,Gritzo Shake,2025-06-23 22:26:15.615082,1,20.02,0
Instagram,Campaign_4,48,4887,Gritzo Shake,2025-06-16 22:26:15.615082,5,371.67,1
Twitter,Campaign_1,3,1775,HK Multivitamin,2025-05-23 22:26:15.615082,1,308.23,1
YouTube,Campaign_5,47,7777,HK Multivitamin,2025-06-16 22:26:15.616084,3,364.53,1
Twitter,Campaign_2,26,3215,MB Protein,2025-04-25 22:26:15.616084,5,26.25,0
Twitter,Campaign_4,1,633,HK Multivitamin,2025-04-23 22:26:15.616084,5,21.75,0
YouTube,Campaign_3,11,1732,HK Multivitamin,2025-06-24 22:26:15.616084,1,26.47,0
YouTube,Campaign_1,13,3821,Gritzo Shake,2025-05-30 22:26:15.616084,2,302.96,1
YouTube,Campaign_5,27,5316,Gritzo Shake,2025-05-14 22:26:15.616084,3,34.55,0
YouTube,Campaign_3,8,5583,HK Multivitamin,2025-05-19 22:26:15.616084,4,359.52,1
YouTube,Campaign_2,33,4809,HK Multivitamin,2025-05-26 22:26:15.616084,3,27.94,0
Instagram,Campaign_5,14,7077,Gritzo Shake,2025-06-18 22:26:15.616084,3,466.59,1
Twitter,Campaign_2,34,2550,Gritzo Shake,2025-05-24 22:26:15.616084,3,372.01,1
Instagram,Campaign_1,19,5312,MB Protein,2025-07-07 22:26:15.617082,3,28.43,0
YouTube,Campaign_3,22,8506,Gritzo Shake,2025-06-04 22:26:15.617082,4,25.3,0
Twitter,Campaign_1,28,2220,Gritzo Shake,2025-05-19 22:26:15.617082,1,473.03,1
Twitter,Campaign_4,16,4485,MB Protein,2025-06-07 22:26:15.617082,4,344.01,1
Twitter,Campaign_5,35,3516,HK Multivitamin,2025-06-17 22:26:15.617082,3,386.52,1
YouTube,Campaign_2,43,6171,Gritzo Shake,2025-06-27 22:26:15.617082,3,28.38,0
Instagram,Campaign_1,29,1251,HK Multivitamin,2025-05-25 22:26:15.617082,4,433.39,1
YouTube,Campaign_2,30,4518,MB Protein,2025-07-14 22:26:15.617082,2,311.44,1
Twitter,Campaign_3,26,7641,Gritzo Shake,2025-07-04 22:26:15.617082,1,25.82,0
YouTube,Campaign_3,10,701,MB Protein,2025-05-25 22:26:15.617082,1,32.34,0
YouTube,Campaign_4,33,8975,HK Multivitamin,2025-04-30 22:26:15.618083,3,30.5,0
YouTube,Campaign_1,22,3070,MB Protein,2025-04-28 22:26:15.618083,4,326.33,1
Instagram,Campaign_3,38,8688,HK Multivitamin,2025-05-18 22:26:15.618083,2,424.36,1
Twitter,Campaign_1,35,7511,MB Protein,2025-04-26 22:26:15.618083,5,37.05,0
Twitter,Campaign_1,28,8714,MB Protein,2025-06-04 22:26:15.618083,4,374.08,1
Twitter,Campaign_4,26,9813,HK Multivitamin,2025-07-12 22:26:15.618083,5,472.85,1
Twitter,Campaign_1,26,1304,HK Multivitamin,2025-05-10 22:26:15.618083,1,316.37,1
YouTube,Campaign_4,22,2545,HK Multivitamin,2025-05-28 22:26:15.618083,3,33.03,0
YouTube,Campaign_3,8,5465,MB Protein,2025-06-11 22:26:15.618083,5,38.98,0
Instagram,Campaign_1,21,6920,Gritzo Shake,2025-05-18 22:26:15.619083,4,368.17,1
Instagram,Campaign_5,38,3618,Gritzo Shake,2025-06-04 22:26:15.619083,5,20.48,0
Twitter,Campaign_3,49,543,HK Multivitamin,2025-06-19 22:26:15.619083,1,23.82,0
Instagram,Campaign_2,48,8441,Gritzo Shake,2025-04-30 22:26:15.619083,1,39.6,0
Twitter,Campaign_4,40,5699,HK Multivitamin,2025-05-18 22:26:15.619083,4,479.4,1
YouTube,Campaign_2,7,746,MB Protein,2025-05-22 22:26:15.619083,3,25.48,0
Twitter,Campaign_5,4,6795,MB Protein,2025-05-02 22:26:15.619083,3,398.01,1
Twitter,Campaign_1,24,7063,Gritzo Shake,2025-07-18 22:26:15.619083,1,354.05,1
Instagram,Campaign_5,21,1667,Gritzo Shake,2025-05-13 22:26:15.619083,5,28.59,0
Twitter,Campaign_4,34,3411,MB Protein,2025-06-26 22:26:15.619083,1,36.38,0
Instagram,Campaign_1,14,9245,Gritzo Shake,2025-04-23 22:26:15.620071,3,29.55,0
YouTube,Campaign_3,43,3522,HK Multivitamin,2025-06-03 22:26:15.620071,3,34.56,0
Twitter,Campaign_2,28,7950,HK Multivitamin,2025-06-25 22:26:15.620071,3,32.73,0
Instagram,Campaign_4,6,9230,HK Multivitamin,2025-05-10 22:26:15.620071,5,33.53,0
Twitter,Campaign_4,26,6344,HK Multivitamin,2025-06-16 22:26:15.620071,5,300.22,1
Twitter,Campaign_3,37,8635,Gritzo Shake,2025-05-18 22:26:15.620071,5,25.31,0
Twitter,Campaign_4,9,4205,HK Multivitamin,2025-06-05 22:26:15.620071,5,428.24,1
Twitter,Campaign_5,39,9581,Gritzo Shake,2025-06-21 22:26:15.620071,1,492.23,1
YouTube,Campaign_4,5,6298,HK Multivitamin,2025-07-01 22:26:15.620071,5,466.62,1
YouTube,Campaign_1,33,7062,HK Multivitamin,2025-04-26 22:26:15.620071,1,24.48,0
YouTube,Campaign_5,45,6502,HK Multivitamin,2025-06-12 22:26:15.621076,2,26.49,0
YouTube,Campaign_3,23,5152,MB Protein,2025-07-02 22:26:15.621076,1,499.99,1
YouTube,Campaign_3,15,274,HK Multivitamin,2025-05-04 22:26:15.621076,3,447.69,1
Instagram,Campaign_5,19,8533,MB Protein,2025-04-30 22:26:15.621076,4,488.06,1
Twitter,Campaign_2,24,9397,HK Multivitamin,2025-07-20 22:26:15.621076,5,440.57,1
Instagram,Campaign_2,21,4624,HK Multivitamin,2025-06-29 22:26:15.621076,5,39.9,0
YouTube,Campaign_1,46,2984,Gritzo Shake,2025-07-02 22:26:15.621076,4,341.99,1
Twitter,Campaign_3,35,2388,HK Multivitamin,2025-06-17 22:26:15.621076,2,34.97,0
Twitter,Campaign_4,39,121,MB Protein,2025-06-14 22:26:15.621076,5,322.94,1
YouTube,Campaign_2,43,6166,Gritzo Shake,2025-07-13 22:26:15.621076,5,437.85,1
Twitter,Campaign_1,4,3917,HK Multivitamin,2025-06-14 22:26:15.622075,5,37.76,0
Instagram,Campaign_2,19,2810,HK Multivitamin,2025-07-08 22:26:15.622075,5,20.46,0
Twitter,Campaign_5,37,6436,Gritzo Shake,2025-06-19 22:26:15.622075,2,400.01,1
YouTube,Campaign_2,13,6970,MB Protein,2025-05-16 22:26:15.622075,3,446.91,1
Twitter,Campaign_5,40,6200,MB Protein,2025-05-10 22:26:15.622075,5,24.47,0
YouTube,Campaign_4,8,5239,MB Protein,2025-05-29 22:26:15.622075,2,36.42,0
Twitter,Campaign_3,39,8746,HK Multivitamin,2025-06-27 22:26:15.622075,4,391.78,1
Twitter,Campaign_5,26,606,MB Protein,2025-06-08 22:26:15.622075,4,38.99,0
Twitter,Campaign_2,9,6096,Gritzo Shake,2025-06-08 22:26:15.623357,3,27.29,0
Instagram,Campaign_4,2,192,Gritzo Shake,2025-05-02 22:26:15.623357,2,38.13,0
YouTube,Campaign_1,22,7132,MB Protein,2025-05-07 22:26:15.623357,5,28.3,0
Twitter,Campaign_5,49,5075,HK Multivitamin,2025-07-07 22:26:15.623357,3,406.39,1
YouTube,Campaign_2,41,1905,HK Multivitamin,2025-06-21 22:26:15.623357,5,24.44,0
Twitter,Campaign_5,34,1658,Gritzo Shake,2025-06-21 22:26:15.623357,2,316.0,1
YouTube,Campaign_1,47,3122,MB Protein,2025-05-17 22:26:15.623357,5,30.87,0
Twitter,Campaign_3,49,3098,Gritzo Shake,2025-05-10 22:26:15.624374,1,320.02,1
Twitter,Campaign_1,4,8431,Gritzo Shake,2025-06-29 22:26:15.624374,5,38.14,0
YouTube,Campaign_5,20,1007,Gritzo Shake,2025-05-04 22:26:15.624374,4,38.57,0
YouTube,Campaign_2,46,4719,MB Protein,2025-05-13 22:26:15.624374,5,419.48,1
Twitter,Campaign_3,25,8518,HK Multivitamin,2025-06-14 22:26:15.624374,2,301.18,1
Twitter,Campaign_2,49,2693,MB Protein,2025-05-31 22:26:15.624374,5,35.63,0
YouTube,Campaign_4,46,5592,HK Multivitamin,2025-05-23 22:26:15.624374,3,31.99,0
YouTube,Campaign_2,20,532,MB Protein,2025-06-06 22:26:15.624374,4,34.35,0
Twitter,Campaign_4,26,5761,Gritzo Shake,2025-07-13 22:26:15.624374,4,34.96,0
Instagram,Campaign_4,29,9827,HK Multivitamin,2025-05-24 22:26:15.624374,1,21.8,0
YouTube,Campaign_3,30,6731,Gritzo Shake,2025-06-04 22:26:15.625382,3,425.64,1
Twitter,Campaign_2,9,5271,MB Protein,2025-07-20 22:26:15.625382,4,475.51,1
Instagram,Campaign_1,38,7564,MB Protein,2025-05-30 22:26:15.625382,2,39.94,0
Twitter,Campaign_3,17,8853,Gritzo Shake,2025-05-17 22:26:15.625382,1,28.18,0
Twitter,Campaign_4,3,1695,MB Protein,2025-05-26 22:26:15.625382,1,37.23,0
YouTube,Campaign_1,41,1113,MB Protein,2025-05-26 22:26:15.625382,5,26.52,0
Twitter,Campaign_5,3,898,HK Multivitamin,2025-04-26 22:26:15.625382,3,370.28,1
Twitter,Campaign_5,40,2597,Gritzo Shake,2025-05-23 22:26:15.625382,5,28.22,0
YouTube,Campaign_5,41,1509,HK Multivitamin,2025-06-22 22:26:15.625382,4,23.4,0
Twitter,Campaign_3,37,5888,HK Multivitamin,2025-04-23 22:26:15.625382,2,37.16,0
YouTube,Campaign_4,13,8391,Gritzo Shake,2025-07-15 22:26:15.626379,2,20.04,0
Instagram,Campaign_2,2,4939,HK Multivitamin,2025-05-11 22:26:15.626379,5,395.67,1
YouTube,Campaign_3,5,9832,Gritzo Shake,2025-06-21 22:26:15.626379,2,36.34,0
Twitter,Campaign_5,4,6938,Gritzo Shake,2025-05-06 22:26:15.626379,4,452.17,1
Twitter,Campaign_1,35,88,Gritzo Shake,2025-06-01 22:26:15.626379,3,475.06,1
Twitter,Campaign_1,39,5778,MB Protein,2025-06-19 22:26:15.626379,1,38.4,0
Twitter,Campaign_5,17,1452,MB Protein,2025-06-04 22:26:15.626379,5,20.47,0
YouTube,Campaign_2,11,8677,Gritzo Shake,2025-05-10 22:26:15.626379,3,26.24,0
Twitter,Campaign_4,9,9682,HK Multivitamin,2025-04-25 22:26:15.627380,5,25.76,0
YouTube,Campaign_1,22,6497,HK Multivitamin,2025-07-14 22:26:15.627380,3,35.75,0
YouTube,Campaign_5,41,1439,HK Multivitamin,2025-05-20 22:26:15.627380,3,32.94,0
Twitter,Campaign_2,40,3334,HK Multivitamin,2025-05-27 22:26:15.627380,5,33.67,0
Twitter,Campaign_5,40,8386,Gritzo Shake,2025-05-29 22:26:15.627380,3,27.4,0
Twitter,Campaign_5,17,3217,MB Protein,2025-05-12 22:26:15.627380,3,38.13,0
Twitter,Campaign_5,24,2337,Gritzo Shake,2025-05-19 22:26:15.627380,4,321.4,1
YouTube,Campaign_1,33,2436,MB Protein,2025-05-17 22:26:15.627380,5,454.39,1
YouTube,Campaign_2,41,4542,HK Multivitamin,2025-05-04 22:26:15.627380,2,23.41,0
YouTube,Campaign_4,11,1711,Gritzo Shake,2025-05-14 22:26:15.628374,2,22.83,0
Twitter,Campaign_2,26,3372,HK Multivitamin,2025-07-15 22:26:15.628374,5,317.29,1
Instagram,Campaign_2,42,6757,HK Multivitamin,2025-05-28 22:26:15.628374,5,345.68,1
YouTube,Campaign_3,8,9480,MB Protein,2025-06-14 22:26:15.628374,5,445.53,1
Twitter,Campaign_3,4,3271,MB Protein,2025-05-06 22:26:15.628374,5,327.16,1
Twitter,Campaign_2,37,7435,HK Multivitamin,2025-06-30 22:26:15.628374,2,392.69,1
YouTube,Campaign_5,23,5544,Gritzo Shake,2025-07-17 22:26:15.628374,2,26.03,0
Twitter,Campaign_5,3,6349,HK Multivitamin,2025-05-18 22:26:15.628374,3,365.93,1
Instagram,Campaign_2,2,1140,MB Protein,2025-07-19 22:26:15.628374,3,333.3,1
YouTube,Campaign_1,11,1125,Gritzo Shake,2025-05-17 22:26:15.628374,4,354.27,1
Twitter,Campaign_4,3,6373,MB Protein,2025-06-15 22:26:15.629375,1,418.72,1
YouTube,Campaign_1,20,8940,MB Protein,2025-05-14 22:26:15.629375,3,34.82,0
Twitter,Campaign_4,32,2307,MB Protein,2025-06-20 22:26:15.629375,1,414.71,1
Twitter,Campaign_2,4,8284,Gritzo Shake,2025-06-17 22:26:15.629375,1,36.45,0
YouTube,Campaign_4,33,8607,Gritzo Shake,2025-07-13 22:26:15.629375,2,20.54,0
YouTube,Campaign_5,27,9574,HK Multivitamin,2025-05-22 22:26:15.629375,1,33.77,0
Instagram,Campaign_2,21,875,MB Protein,2025-06-02 22:26:15.629375,2,36.27,0
YouTube,Campaign_1,46,8641,HK Multivitamin,2025-06-09 22:26:15.629375,1,20.18,0
YouTube,Campaign_4,33,6188,HK Multivitamin,2025-04-22 22:26:15.629375,5,306.57,1
Instagram,Campaign_1,14,4185,MB Protein,2025-07-17 22:26:15.629375,2,36.58,0
YouTube,Campaign_5,30,384,Gritzo Shake,2025-04-25 22:26:15.630374,1,454.24,1
YouTube,Campaign_5,43,5249,MB Protein,2025-05-16 22:26:15.630374,5,26.95,0
Twitter,Campaign_5,9,4493,Gritzo Shake,2025-05-19 22:26:15.630374,3,311.61,1
YouTube,Campaign_1,10,7243,Gritzo Shake,2025-07-11 22:26:15.630374,4,32.47,0
Instagram,Campaign_5,2,1124,Gritzo Shake,2025-06-27 22:26:15.630374,3,451.42,1
Twitter,Campaign_3,40,9904,HK Multivitamin,2025-07-13 22:26:15.630374,3,36.11,0
Twitter,Campaign_1,28,6553,HK Multivitamin,2025-04-24 22:26:15.630374,4,36.52,0
Twitter,Campaign_3,9,2569,Gritzo Shake,2025-06-30 22:26:15.630374,1,21.77,0
YouTube,Campaign_4,47,9149,MB Protein,2025-07-11 22:26:15.630374,4,25.09,0
Twitter,Campaign_4,18,1966,MB Protein,2025-05-19 22:26:15.630374,2,21.41,0
Twitter,Campaign_2,16,5377,HK Multivitamin,2025-05-30 22:26:15.630374,3,22.14,0
YouTube,Campaign_3,50,681,HK Multivitamin,2025-06-02 22:26:15.631374,4,494.67,1
YouTube,Campaign_5,41,9642,MB Protein,2025-04-28 22:26:15.631374,3,394.94,1
Twitter,Campaign_2,25,8722,Gritzo Shake,2025-06-09 22:26:15.631374,2,450.44,1
Twitter,Campaign_1,49,4161,Gritzo Shake,2025-05-30 22:26:15.631374,2,338.97,1
YouTube,Campaign_5,13,9509,MB Protein,2025-06-11 22:26:15.631374,4,30.43,0
YouTube,Campaign_1,23,4691,Gritzo Shake,2025-04-30 22:26:15.631374,2,331.3,1
Twitter,Campaign_4,24,9587,HK Multivitamin,2025-06-27 22:26:15.631374,4,27.62,0
YouTube,Campaign_3,27,3969,Gritzo Shake,2025-04-28 22:26:15.631374,1,321.7,1
YouTube,Campaign_2,46,1543,HK Multivitamin,2025-05-02 22:26:15.631374,3,30.32,0
Instagram,Campaign_1,48,5208,MB Protein,2025-07-12 22:26:15.631374,5,437.08,1
YouTube,Campaign_2,41,2675,MB Protein,2025-05-10 22:26:15.631374,4,435.32,1
YouTube,Campaign_2,50,9452,HK Multivitamin,2025-07-18 22:26:15.632374,1,389.69,1
Twitter,Campaign_4,36,3242,MB Protein,2025-05-06 22:26:15.632374,4,369.93,1
YouTube,Campaign_5,47,5287,MB Protein,2025-05-22 22:26:15.632374,1,34.87,0
Twitter,Campaign_3,32,3361,MB Protein,2025-07-14 22:26:15.632374,2,34.93,0
Twitter,Campaign_5,34,3116,HK Multivitamin,2025-06-10 22:26:15.632374,2,487.86,1
Instagram,Campaign_1,21,2297,MB Protein,2025-04-29 22:26:15.633373,2,319.41,1
Twitter,Campaign_1,1,3130,HK Multivitamin,2025-06-27 22:26:15.633373,1,325.0,1
Twitter,Campaign_4,4,1916,HK Multivitamin,2025-06-12 22:26:15.633373,1,460.97,1
Twitter,Campaign_2,17,3991,MB Protein,2025-06-11 22:26:15.633373,3,28.84,0
Instagram,Campaign_3,48,8828,HK Multivitamin,2025-06-09 22:26:15.633373,4,39.7,0
Twitter,Campaign_5,17,7729,MB Protein,2025-04-23 22:26:15.634367,3,27.39,0
Twitter,Campaign_3,40,829,Gritzo Shake,2025-07-11 22:26:15.634367,2,31.54,0
Twitter,Campaign_1,35,7781,HK Multivitamin,2025-07-09 22:26:15.634367,5,351.16,1
Twitter,Campaign_4,35,9867,HK Multivitamin,2025-05-12 22:26:15.634367,3,449.23,1
Instagram,Campaign_4,14,7689,Gritzo Shake,2025-05-06 22:26:15.634367,3,22.92,0
YouTube,Campaign_2,13,6006,MB Protein,2025-05-30 22:26:15.634367,4,37.49,0
Twitter,Campaign_5,49,5147,HK Multivitamin,2025-06-12 22:26:15.634367,4,316.72,1
YouTube,Campaign_3,33,8349,MB Protein,2025-06-12 22:26:15.634367,5,27.82,0
Instagram,Campaign_3,2,7631,Gritzo Shake,2025-05-17 22:26:15.634367,1,329.19,1
YouTube,Campaign_2,50,3845,Gritzo Shake,2025-05-02 22:26:15.634367,5,39.13,0
Twitter,Campaign_5,16,1859,HK Multivitamin,2025-06-11 22:26:15.635378,2,39.07,0
Twitter,Campaign_2,49,7028,MB Protein,2025-07-06 22:26:15.635378,5,39.69,0
Twitter,Campaign_2,37,4399,Gritzo Shake,2025-07-05 22:26:15.635378,1,39.86,0
Instagram,Campaign_5,38,9236,MB Protein,2025-05-02 22:26:15.635378,3,28.57,0
Twitter,Campaign_3,9,8688,Gritzo Shake,2025-05-06 22:26:15.636689,1,343.61,1
Twitter,Campaign_3,4,7537,MB Protein,2025-05-07 22:26:15.636689,4,39.84,0
YouTube,Campaign_2,41,7086,MB Protein,2025-06-14 22:26:15.636689,3,304.6,1
Twitter,Campaign_1,17,2743,HK Multivitamin,2025-06-13 22:26:15.636689,2,24.47,0
